equipment_id,version,creation_date,change_date,created_by,changed_by,location,stockroom,assigned_to,tickets,is_parent,is_child,barcode,deleted,operating_system,asset_type,end_of_life_date,serial_number,department,status,manufacturer,model,device_name,currently_logged_in_user,ip_address,mac_address,imei__meid,vendor,purchase_date,po_number,purchase_price,warranty_end_date,cpu,loan_due_date,notes,condition,phone_number,loan_out_date,refresh_eligible,total_storage,memory,available_hdd_mb,last_check_in_date,is_encrypted,is_antivirus_enabled,is_loaner,aws_instance_status,aws_availability_zone,aws_instance_type,aws_security_group,aws_ipv4_dns,aws_region,sophos_antivirus_status,sophos_health_rating,sophos_last_activity,sophos_encryption,sophos_last_user,aws_use_pattern,last_jira_ticket,audit_status,audit_start_date,audit_pass_date,last_audit_pass_date,cost_center,sophos_asset_id,purchase_currency,carbon_black_device_id,carbon_black_anti_virus_status,carbon_black_av_last_scan,carbon_black_bypass,carbon_black_last_activity,carbon_black_last_user,carbon_black_quarantined,carbon_black_status,carbon_black_username,refresh_eligible_date,aws_size_in_gb,aws_attached_status,aws_connected_instance,aws_connected_instance_status,aws_attached_path,aws_ebs_idle_status,aws_last_sync_on,aws_provision_date,department_as_drop_down,aws_credentials,business_criticality,last_connector_change_date,shi_manufacturer,shi_sales_order_number,shi_manufacturing_part_number,shi_quantity_invoiced,shi_ship_date,shi_shipping_name,shi_shipping_address,shi_shipping_city,shi_shipping_state,shi_shipping_postal_code,shi_shipping_country,shi_tracking_info,shi_asset_type,shi_operating_system,shi_maintenance_start,shi_maintenance_end,shi_class,shi_commodity,wo_asset_number,wo_compliance_status,av_epp_status,wo_compromised_status,wo_enrollment_status,wo_id,checked_in_less_than_30_days_ago_1,wo_model,wo_serial_number,wo_username,max_avg_cpu,lifecycle_status,residual,depreciation_cycle,aws_network_interface,legal_hold_1,asset_received,amazon_aws_workspaces_asset_load_workspace_id,workspace_id,tracking_url,refresh_asset_requested,non_editable_date_field,technology_type,technology_status,technology_sub_status,shipping_type,uid
65f64fe6782a4d82a95bb098963226fa,121,1584421043,1722769264,trent.seed@oomnitza-demo.com (trent.seed@oomnitza-demo.com),workflow_runner (workflow_runner),Los Altos,,antoine.peters@oomnitza-demo.com (antoine.peters@oomnitza-demo.com),,0,0,1010411,,,Desktop,1685145600,C001249215331,4000 Human Resources,Deployed,Dell,Dell Precision 3431,Dell Precision 3431,,75.66.84.119,AC:FD:EB:54:EC:5D,,CDW,1558915200,P0009411,679.99,1653609600,,,,Good,,,1,,,,1722526581,1,1,0,,,,,,,running,good,1722148761,1,,,,,,,,6100 Product Widgets,C001249215331,USD,16645752,,1722769264,0,1722769264,antoine.peters@oomnitza-demo.com,0,REGISTERED,antoine.peters@oomnitza-demo.com,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AV & EPP Protected,,,,1,,,,,Active,0.0,0,,0,0,,,,,,,,,,34610
8eb96cfa7a3d472eb41d16700f26d05a,123,1584417924,1722769264,trent.seed@oomnitza-demo.com (trent.seed@oomnitza-demo.com),workflow_runner (workflow_runner),Miami,,faith.mclaughlin@oomnitza-demo.com (faith.mclaughlin@oomnitza-demo.com),,0,0,1001472,,,Laptop,1775347200,C001249206392,3000 Marketing,Deployed,Dell,Dell Vostro 15 5590,Dell Vostro 15 5590,,100.106.149.42,4C:A4:44:FD:22:6A,,SHI,1649116800,P0000472,599.99,1743811200,,,,Good,,,1,,,,1719876293,1,1,0,,,,,,,running,good,1722148762,1,,,,,,,,3400 Advertising,C001249206392,USD,82496441,,1722769264,0,1722769264,faith.mclaughlin@oomnitza-demo.com,0,REGISTERED,faith.mclaughlin@oomnitza-demo.com,,0,,,,,,,,,,Low,,,,,,,,,,,,,,,,,,,,,,AV & EPP Protected,,,,1,,,,,Active,553.42,0,,0,0,,,,,,,,,,25671
3fe3097691794dfaaaef7e1506dfeb0c,125,1584424528,1722769263,trent.seed@oomnitza-demo.com (trent.seed@oomnitza-demo.com),workflow_runner (workflow_runner),Santa Fe,Santa Fe Stockroom,,,0,0,1019505,,,Laptop,1752192000,C001249224425,,Inventory,Apple,"Apple MacBook Air 13.3""","Apple MacBook Air 13.3""",,181.50.229.39,E0:55:55:34:0F:07,,Insight,1625961600,P0018505,999.99,1720656000,,,,Good,,,1,,,,1722526581,1,1,0,,,,,,,running,good,1722148759,1,,,,,,,,3300 Product Marketing,C001249224425,USD,34568870,,1722769263,0,1722769263,None,0,REGISTERED,None,,0,,,,,,,,,,Low,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,Active,677.62,0,,0,0,,,,,,,,,,43704
c34664bb81774175ba1d9a77a538ab57,118,1584424425,1722769263,trent.seed@oomnitza-demo.com (trent.seed@oomnitza-demo.com),workflow_runner (workflow_runner),Sacramento,,cassius.booker@oomnitza-demo.com (cassius.booker@oomnitza-demo.com),,0,0,1019257,,,Desktop,1717891200,C001249224177,,Deployed,Dell,Dell XPS 8930,Dell XPS 8930,,253.220.17.222,E8:00:30:BC:60:C4,,SHI,1591660800,P0018257,1329.99,1686268800,,,,Good,,,1,,,,1722526580,1,1,0,,,,,,,running,good,1722148758,1,,,,,,,,,C001249224177,USD,88071894,,1722769263,0,1722769263,cassius.booker@oomnitza-demo.com,0,REGISTERED,cassius.booker@oomnitza-demo.com,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AV & EPP Protected,,,,1,,,,,Active,419.04,0,,0,0,,,,,,,,,,43456
40a44d82b74a4202b0448248fb13248a,128,1584418027,1722769263,trent.seed@oomnitza-demo.com (trent.seed@oomnitza-demo.com),workflow_runner (workflow_runner),Paris,,ibrahim.duarte@oomnitza-demo.com (ibrahim.duarte@oomnitza-demo.com),,0,0,1001785,,,Desktop,1678665600,C001249206705,4000 Human Resources,Deployed,Dell,Dell XPS 8930,Dell XPS 8930,,191.73.120.206,97:36:DB:68:29:8D,,Insight,1552435200,P0000785,1329.99,1647129600,,,,Good,,,1,,,,1719876346,1,1,0,,,,,,,running,good,1722148761,1,,,,,,,,6900 Products - DevOps,C001249206705,USD,47602085,,1722769263,0,1722769263,ibrahim.duarte@oomnitza-demo.com,0,REGISTERED,ibrahim.duarte@oomnitza-demo.com,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AV & EPP Protected,,,,1,,,,,Disposal,0.0,0,,0,0,,,,,,,,,,25984
ce9aaf54ffe745e98bf2da51728e5960,131,1584426867,1722769262,trent.seed@oomnitza-demo.com (trent.seed@oomnitza-demo.com),workflow_runner (workflow_runner),Great Falls,,,,0,0,1025777,,,Laptop,1736380800,C001249230697,,Inventory,Apple,"Apple MacBook Air 13.3""","Apple MacBook Air 13.3""",,235.193.242.113,F2:BA:FB:47:62:23,,SHI,1610150400,P0024777,999.99,1704758400,,,,Good,,,1,,,,1722526580,1,1,0,,,,,,,running,good,1722148757,1,,,,,,,,,C001249230697,USD,49841593,,1722769262,0,1722769262,None,0,REGISTERED,None,,0,,,,,,,,,,Low,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,Active,510.5,0,,0,0,,,,,,,,,,49976
9ca48a720a7f4e428d7d062ccc466e17,107,1584425828,1722769262,trent.seed@oomnitza-demo.com (trent.seed@oomnitza-demo.com),workflow_runner (workflow_runner),Salt Lake City,,mattie.mayo@oomnitza-demo.com (mattie.mayo@oomnitza-demo.com),,0,0,1022848,,,Desktop,1683244800,C001249227768,1000 G&A,Out for Repair,HP,HP 260 G3,HP 260 G3,,165.131.216.103,89:02:FD:41:CC:B7,,CDW,1557014400,P0021848,369.99,1651708800,,,,Fair,,,1,,,,1722526579,1,1,0,,,,,,,running,good,1722148757,1,,,,,,,,,C001249227768,USD,23548840,,1722769262,0,1722769262,mattie.mayo@oomnitza-demo.com,0,REGISTERED,mattie.mayo@oomnitza-demo.com,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,Active,0.0,0,,0,0,,,,,,,,,,47047
66a58b1c513b462d940b48e330b86ce3,116,1584418866,1722769262,trent.seed@oomnitza-demo.com (trent.seed@oomnitza-demo.com),workflow_runner (workflow_runner),Mexico City,,,,0,0,1004271,,,Laptop,1675468800,C001249209191,2000 Sales,Purchased,Dell,Dell Latitude 5420,Dell Latitude 5420,,66.183.128.133,D3:D9:EE:AE:E9:9C,,CDW,1549238400,P0003271,1399.99,1643932800,,,,Good,,,1,,,,1722526580,1,1,0,,,,,,,running,good,1722148758,1,,,,,,,,,C001249209191,USD,40561058,,1722769262,0,1722769262,None,0,REGISTERED,None,,0,,,,,,,,,,Low,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,Active,0.0,0,,0,0,,,,,,,,,,28470
fcc2b64af4e04525bc5f6c6dc5721b24,119,1584423505,1722769261,trent.seed@oomnitza-demo.com (trent.seed@oomnitza-demo.com),workflow_runner (workflow_runner),San Antonio,,esmeralda.schwartz@oomnitza-demo.com (esmeralda.schwartz@oomnitza-demo.com),,0,0,1016911,,,Desktop,1619827200,C001249221831,,Lost/Stolen,Lenovo,Lenovo IdeaCentre T540,Lenovo IdeaCentre T540,,124.246.235.50,6E:3D:BA:13:06:DC,,CDW,1525132800,P0015911,789.99,1619827200,,,,Good,,,1,,,,1719876588,1,1,0,,,,,,,running,good,1722148757,1,,,,,,,,,C001249221831,USD,12682200,,1722769261,0,1722769261,esmeralda.schwartz@oomnitza-demo.com,0,REGISTERED,esmeralda.schwartz@oomnitza-demo.com,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,Refresh,,0,,0,0,,,,,,,,,,41110
060f225d7efb4789a78e2f49b72ae473,118,1584422784,1722769261,trent.seed@oomnitza-demo.com (trent.seed@oomnitza-demo.com),workflow_runner (workflow_runner),Wichita,Wichita Stockroom,,,0,0,1015008,,,Desktop,1775606400,C001249219928,,Inventory,HP,HP 260 G3,HP 260 G3,,136.246.113.52,89:B1:F0:37:05:D4,,CDW,1649376000,P0014008,369.99,1744070400,,,,Fair,,,1,,,,1722526579,1,1,0,,,,,,,running,good,1722148756,1,,,,,,,,,C001249219928,USD,15832284,,1722769261,0,1722769261,None,0,REGISTERED,None,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,Active,342.28,0,,0,0,,,,,,,,,,39207
cad5724294da4f559d46c902ec3b7e5d,127,1584422569,1722769261,trent.seed@oomnitza-demo.com (trent.seed@oomnitza-demo.com),workflow_runner (workflow_runner),Sacramento,,jordyn.graham@oomnitza-demo.com (jordyn.graham@oomnitza-demo.com),,0,0,1014457,,,Laptop,1722556800,C001249219377,,Deployed,Lenovo,Lenovo ThinkPad X1,Lenovo ThinkPad X1,,73.143.45.214,E2:6B:39:67:EC:06,,SHI,1596326400,P0013457,1399.99,1690934400,,,,Good,,,1,,,,1722526579,0,1,0,,,,,,,running,good,1722148755,1,,,,,,,,,C001249219377,USD,82008869,,1722769260,0,1722769260,jordyn.graham@oomnitza-demo.com,0,REGISTERED,jordyn.graham@oomnitza-demo.com,,0,,,,,,,,,,Low,,,,,,,,,,,,,,,,,,,,,,Missing EPP,,,,1,,,,,Active,510.13,0,,0,0,,,,,,,,,,38656
e7dfbf1481fe4744a73e28c4943086e9,109,1584420719,1722769261,trent.seed@oomnitza-demo.com (trent.seed@oomnitza-demo.com),workflow_runner (workflow_runner),Mexico City,,,,0,0,1009521,,,Desktop,1680998400,C001249214441,6000 Engineering,Purchased,HP,HP Elitedesk 800 G1,HP Elitedesk 800 G1,,46.143.129.160,36:30:E8:08:85:8E,,CDW,1554768000,P0008521,298.99,1649462400,,,,Good,,,1,,,,1711983411,1,1,0,,,,,,,running,good,1722148755,1,,,,,,,,,C001249214441,USD,84813236,,1722769261,0,1722769261,None,0,REGISTERED,None,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,Active,0.0,0,,0,0,,,,,,,,,,33720
1139ff40852d469e85492b627319a1b7,114,1584426225,1722769260,trent.seed@oomnitza-demo.com (trent.seed@oomnitza-demo.com),workflow_runner (workflow_runner),Kansas City,,yasmin.chapman@oomnitza-demo.com (yasmin.chapman@oomnitza-demo.com),,0,0,1023969,,,Desktop,1720656000,C001249228889,,Deployed,HP,HP Elitedesk 800 G1,HP Elitedesk 800 G1,,156.254.90.170,76:A0:75:D9:B3:38,,Connection,1594425600,P0022969,298.99,1689033600,,,,Fair,,,1,,,,1719876475,1,1,0,,,,,,,running,good,1722148753,1,,,,,,,,,C001249228889,USD,76229699,,1722769260,0,1722769260,yasmin.chapman@oomnitza-demo.com,0,REGISTERED,yasmin.chapman@oomnitza-demo.com,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AV & EPP Protected,,,,1,,,,,Active,102.94,0,,0,0,,,,,,,,,,48168
e48aef997547477ba40f3befb3e94032,117,1584425638,1722769258,trent.seed@oomnitza-demo.com (trent.seed@oomnitza-demo.com),workflow_runner (workflow_runner),Salinas,,,,0,0,1022302,,,Laptop,1707782400,C001249227222,,Received,Dell,Dell Latitude 5590,Dell Latitude 5590,,182.164.198.78,0C:08:59:70:C5:E2,,SHI,1581552000,P0021302,599.99,1676246400,,,,Good,,,1,,,,1722526578,1,1,0,,,,,,,running,good,1722148754,1,,,,,,,,,C001249227222,USD,48275883,,1722769258,0,1722769258,None,0,REGISTERED,None,,0,,,,,,,,,,Low,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,Active,124.93,0,,0,0,,,,,,,,,,46501
57822d8f11d548a097f6e76cf93152b0,122,1584425042,1722769258,trent.seed@oomnitza-demo.com (trent.seed@oomnitza-demo.com),workflow_runner (workflow_runner),Houston,,wade.carr@oomnitza-demo.com (wade.carr@oomnitza-demo.com),,0,0,1020605,,,Desktop,1739059200,C001249225525,,Deployed,Lenovo,Lenovo ThinkCentre M710e,Lenovo ThinkCentre M710e,,221.62.156.59,7A:78:6B:7E:A9:D1,,Insight,1612828800,P0019605,576.99,1707436800,,,,Good,,,1,,,,1719876490,1,1,0,,,,,,,running,good,1722148754,1,,,,,,,,,C001249225525,USD,70976219,,1722769258,0,1722769258,wade.carr@oomnitza-demo.com,0,REGISTERED,wade.carr@oomnitza-demo.com,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AV & EPP Protected,,,,1,,,,,Active,310.89,0,,0,0,,,,,,,,,,44804
541ff4c8ba4c4fe58da95444dd67e6ef,131,1584424293,1722769257,trent.seed@oomnitza-demo.com (trent.seed@oomnitza-demo.com),workflow_runner (workflow_runner),Ottawa,,,,0,0,1018938,,,Laptop,1761523200,C001249223858,,Inventory,Lenovo,Lenovo ThinkPad X270,Lenovo ThinkPad X270,,59.57.186.44,F4:F9:A4:9B:27:C0,,CDW,1635292800,P0017938,849.99,1729987200,,,,Fair,,,1,,,,1722526577,1,1,0,,,,,,,running,good,1722148751,1,,,,,,,,,C001249223858,USD,28396362,,1722769257,0,1722769257,None,0,REGISTERED,None,,0,,,,,,,,,,Low,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,Active,659.81,0,,0,0,,,,,,,,,,43137
0d6d4f5a8542449b95e2a70c20fb1f12,126,1584420556,1722769257,trent.seed@oomnitza-demo.com (trent.seed@oomnitza-demo.com),workflow_runner (workflow_runner),El Paso,,,,0,0,1009074,,,Desktop,1729382400,C001249213994,,Ready to Deploy,HP,HP Pavilion 590,HP Pavilion 590,,75.86.211.252,3C:1B:96:6C:A3:70,,Connection,1603152000,P0008074,321.99,1697760000,,,,Good,,,1,,,,1722526578,1,1,0,,,,,,,running,good,1722148753,1,,,,,,,,,C001249213994,USD,92431043,,1722769257,0,1722769257,None,0,REGISTERED,None,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,Active,140.56,0,,0,0,,,,,,,,,,33273
29a1c76d7d0d4179a53552723897ab7b,125,1584417996,1722769257,trent.seed@oomnitza-demo.com (trent.seed@oomnitza-demo.com),workflow_runner (workflow_runner),Denver,,,,0,0,1001691,,,Laptop,1710115200,C001249206611,,Purchased,Lenovo,Lenovo IdeasPad L340,Lenovo IdeasPad L340,,38.49.162.237,5D:21:C0:91:88:85,,CDW,1583884800,P0000691,549.99,1678492800,,,,Good,,,1,,,,1717335979,1,1,0,,,,,,,running,good,1722148753,1,,,,,,,,,C001249206611,USD,58455117,,1722769257,0,1722769257,None,0,REGISTERED,None,,0,,,,,,,,,,Low,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,Active,128.08,0,,0,0,,,,,,,,,,25890
98114496be3642d99c307ede95c9b7c7,121,1584423296,1722769256,trent.seed@oomnitza-demo.com (trent.seed@oomnitza-demo.com),workflow_runner (workflow_runner),Toronto,Toronto Stockroom,,,0,0,1016355,,,Desktop,1745107200,C001249221275,,Inventory,HP,HP Workstation Z800,HP Workstation Z800,,144.157.104.188,C5:4B:F9:F2:56:14,,Insight,1618876800,P0015355,599.99,1713571200,,,,Good,,,1,,,,1717375062,1,1,0,,,,,,,running,good,1722148749,1,,,,,,,,,C001249221275,USD,77703294,,1722769256,0,1722769256,None,0,REGISTERED,None,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,Active,361.64,0,,0,0,,,,,,,,,,40554
372efa57ab4b400385bcb4075cac4e5a,127,1584422484,1722769256,trent.seed@oomnitza-demo.com (trent.seed@oomnitza-demo.com),workflow_runner (workflow_runner),Santa Fe,Santa Fe Stockroom,,,0,0,1014230,,,Desktop,1683676800,C001249219150,6000 Engineering,Inventory,Apple,Apple Mac Mini (2019),Apple Mac Mini (2019),,146.156.141.211,8B:60:D8:E7:17:69,,Insight,1557446400,P0013230,799.99,1652140800,,,,Damaged,,,1,,,,1717375211,1,1,0,,,,,,,running,good,1722148750,1,,,,,,,,,C001249219150,USD,67151972,,1722769256,0,1722769256,None,0,REGISTERED,None,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,Disposal,0.0,0,,0,0,,,,,,,,,,38429
105c4335c16444e6a42841df56d0e3e4,120,1584421882,1722769256,trent.seed@oomnitza-demo.com (trent.seed@oomnitza-demo.com),workflow_runner (workflow_runner),Amsterdam,,,,0,0,1012673,,,Laptop,1746144000,C001249217593,,Inventory,Apple,"Apple MacBook Air 13.3""","Apple MacBook Air 13.3""",,204.58.247.181,C1:CC:90:2E:3C:D5,,CDW,1619913600,P0011673,999.99,1714608000,,,,Good,,,1,,,,1719876327,1,1,0,,,,,,,running,good,1722148748,1,,,,,,,,,C001249217593,USD,24545651,,1722769255,0,1722769255,None,0,REGISTERED,None,,0,,,,,,,,,,Low,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,Active,613.69,0,,0,0,,,,,,,,,,36872
874f2566d43b433eae09f28c65e8836e,127,1584419445,1722769256,trent.seed@oomnitza-demo.com (trent.seed@oomnitza-demo.com),workflow_runner (workflow_runner),Austin,,,,0,0,1005945,,,Laptop,1690329600,C001249210865,2000 Sales,Inventory,Lenovo,Lenovo ThinkPad X1,Lenovo ThinkPad X1,,46.2.111.0,08:FF:20:BA:B3:B1,,Insight,1564099200,P0004945,1399.99,1658793600,,,,Good,,,1,,,,1722526577,1,1,0,,,,,,,running,good,1722148751,1,,,,,,,,,C001249210865,USD,98909723,,1722769256,0,1722769256,None,0,REGISTERED,None,,0,,,,,,,,,,Low,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,Active,33.24,0,,0,0,,,,,,,,,,30144
0401f7d4d8f143d2a96fd94aa0d218d4,124,1584426749,1722769255,trent.seed@oomnitza-demo.com (trent.seed@oomnitza-demo.com),workflow_runner (workflow_runner),Frankfurt,,katrina.foster@oomnitza-demo.com (katrina.foster@oomnitza-demo.com),,0,0,1025434,,,Laptop,1771891200,C001249230354,,Deployed,Lenovo,Lenovo ThinkPad X270,Lenovo ThinkPad X270,,92.95.11.90,68:98:B8:E0:BD:0D,,Connection,1645660800,P0024434,849.99,1740355200,,,,Good,,,1,,,,1719876239,0,1,0,,,,,,,running,good,1722148746,1,,,,,,,,,C001249230354,USD,82029306,,1722769254,0,1722769254,katrina.foster@oomnitza-demo.com,0,REGISTERED,katrina.foster@oomnitza-demo.com,,0,,,,,,,,,,Low,,,,,,,,,,,,,,,,,,,,,,Missing EPP,,,,1,,,,,Active,752.96,0,,0,0,,,,,,,,,,49633
d5faee9fdd30491193b3c7038928f8df,134,1584420041,1722769255,trent.seed@oomnitza-demo.com (trent.seed@oomnitza-demo.com),workflow_runner (workflow_runner),Frankfurt,,,,0,0,1007634,,,Laptop,1760918400,C001249212554,,Ready to Deploy,Apple,"Apple MacBook Pro 13.3""","Apple MacBook Pro 13.3""",,206.55.240.45,7F:ED:9F:9B:B0:5C,,Connection,1634688000,P0006634,1499.99,1729382400,,,,Good,,,1,,,,1722526576,1,1,0,,,,,,,running,good,1722148747,1,,,,,,,,,C001249212554,USD,75318158,,1722769255,0,1722769255,None,0,REGISTERED,None,,0,,,,,,,,,,Low,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,Active,1154.79,0,,0,0,,,,,,,,,,31833
178332038ec44730af09ca0734171c4c,114,1584419684,1722769255,trent.seed@oomnitza-demo.com (trent.seed@oomnitza-demo.com),workflow_runner (workflow_runner),Warsaw,,kristen.briggs@oomnitza-demo.com (kristen.briggs@oomnitza-demo.com),,0,0,1006621,,,Laptop,1577836800,C001249211541,6000 Engineering,Lost/Stolen,Dell,Dell XPS 13 7390,Dell XPS 13 7390,,87.236.140.25,D9:25:09:03:C9:E1,,CDW,1483228800,P0005621,1149.99,1577836800,,,,Good,,,1,,,,1722526576,1,1,0,,,,,,,running,good,1722148746,1,,,,,,,1657782000.0,6200 Products my second most important product,C001249211541,USD,32961331,,1722769255,0,1722769255,kristen.briggs@oomnitza-demo.com,0,REGISTERED,kristen.briggs@oomnitza-demo.com,,0,,,,,,,,,,Low,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,Refresh,,0,,0,0,,,,,,,,,,30820
1ebeaa64aae843b597965cb8f5c7e489,126,1584424159,1722769254,trent.seed@oomnitza-demo.com (trent.seed@oomnitza-demo.com),workflow_runner (workflow_runner),Kansas City,Kansas City Stockroom,,,0,0,1018607,,,Laptop,1753056000,C001249223527,,Inventory,Dell,Dell Latitude 5420,Dell Latitude 5420,,131.92.218.118,D6:DF:AA:65:F7:66,,SHI,1626825600,P0017607,1399.99,1721520000,,,,Good,,,1,,,,1722526575,1,1,0,,,,,,,running,good,1722148745,1,,,,,,,,,C001249223527,USD,97948649,,1722769254,0,1722769254,None,0,REGISTERED,None,,0,,,,,,,,,,Low,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,Active,961.45,0,,0,0,,,,,,,,,,42806
7a189e98a6ae410e90500f59190035c0,116,1584420074,1722769254,trent.seed@oomnitza-demo.com (trent.seed@oomnitza-demo.com),workflow_runner (workflow_runner),Rome,,nash.guerrero@oomnitza-demo.com (nash.guerrero@oomnitza-demo.com),,0,0,1007732,,,Desktop,1776038400,C001249212652,3000 Marketing,Deployed,Acer,Acer Aspire TC-885-UA92,Acer Aspire TC-885-UA92,,55.136.156.87,83:4B:60:1F:89:4D,,SHI,1649808000,P0006732,479.99,1744502400,,,,Good,,,1,,,,1722526575,1,1,0,,,,,,,running,good,1722148743,1,,,,,,,,3500 PR and Analysts,C001249212652,USD,67807206,,1722769254,0,1722769254,nash.guerrero@oomnitza-demo.com,0,REGISTERED,nash.guerrero@oomnitza-demo.com,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AV & EPP Protected,,,,1,,,,,Active,446.24,0,,0,0,,,,,,,,,,31931
67bc51c119c74d89ac9113296c68867f,127,1584419873,1722769254,trent.seed@oomnitza-demo.com (trent.seed@oomnitza-demo.com),workflow_runner (workflow_runner),Wichita,,greyson.odom@oomnitza-demo.com (greyson.odom@oomnitza-demo.com),,0,0,1007164,,,Desktop,1713916800,C001249212084,5000 Customer Success and Support,Deployed,Dell,Dell Vostro 3000,Dell Vostro 3000,,151.136.88.218,B1:B8:E7:0F:15:6C,,Connection,1587686400,P0006164,559.99,1682294400,,,,Good,,,1,,,,1722526575,1,1,0,,,,,,,running,good,1722148744,1,,,,,,,,5300 CSS APAC,C001249212084,USD,62953818,,1722769253,0,1722769253,greyson.odom@oomnitza-demo.com,0,REGISTERED,greyson.odom@oomnitza-demo.com,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AV & EPP Protected,,,,1,,,,,Active,152.91,0,,0,0,,,,,,,,,,31363
8895dd9a33da42729fa2dba24870319a,128,1584425043,1722769253,trent.seed@oomnitza-demo.com (trent.seed@oomnitza-demo.com),workflow_runner (workflow_runner),Santa Barbara,,jaxson.bender@oomnitza-demo.com (jaxson.bender@oomnitza-demo.com),,0,0,1020608,,,Desktop,1711497600,C001249225528,,Deployed,HP,HP 260 G3,HP 260 G3,,53.18.170.25,67:28:67:E3:4F:E5,,CDW,1585267200,P0019608,369.99,1679875200,,,,Fair,,,1,,,,1722526573,1,1,0,,,,,,,running,good,1722148742,1,,,,,,,,,C001249225528,USD,14021568,,1722250852,0,1722250852,jaxson.bender@oomnitza-demo.com,0,REGISTERED,jaxson.bender@oomnitza-demo.com,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AV & EPP Protected,,,,1,,,,,Active,91.57,0,,0,0,,,,,,,,,,44807
a205d03dcb304d95b3fae091c69236b3,123,1584423592,1722769253,trent.seed@oomnitza-demo.com (trent.seed@oomnitza-demo.com),workflow_runner (workflow_runner),Nashville,,,,0,0,1017139,,,Desktop,1700179200,C001249222059,4000 Human Resources,Inventory,HP,HP Workstation Z800,HP Workstation Z800,,85.112.253.151,70:DB:75:17:D0:4C,,Connection,1573948800,P0016139,599.99,1668643200,,,,Fair,,,1,,,,1722526574,1,1,0,,,,,,,running,good,1722148743,1,,,,,,,,,C001249222059,USD,65861196,,1722769253,0,1722769253,None,0,REGISTERED,None,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,Active,76.71,0,,0,0,,,,,,,,,,41338
22fd684487d943e6947bcdc6e912d179,127,1584423082,1722769253,trent.seed@oomnitza-demo.com (trent.seed@oomnitza-demo.com),workflow_runner (workflow_runner),Santa Barbara,Santa Barbara Stockroom,,,0,0,1015790,,,Desktop,1680048000,C001249220710,4000 Human Resources,Inventory,Lenovo,Lenovo ThinkCentre M720e,Lenovo ThinkCentre M720e,,53.197.70.171,EE:75:F7:87:B2:60,,Insight,1553817600,P0014790,624.99,1648512000,,,,Damaged,,,1,,,,1722526574,1,1,0,,,,,,,running,good,1722148742,1,,,,,,,,,C001249220710,USD,27995193,,1722769253,0,1722769253,None,0,REGISTERED,None,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,Active,0.0,0,,0,0,,,,,,,,,,39989
8a30052829c74fc3a1ff24601344410f,122,1584425392,1722769252,trent.seed@oomnitza-demo.com (trent.seed@oomnitza-demo.com),workflow_runner (workflow_runner),Lincoln,,,,0,0,1021610,,,Desktop,1756684800,C001249226530,,Inventory,Dell,Dell OptiPlex 3070,Dell OptiPlex 3070,,170.80.52.54,09:48:52:B1:F7:6E,,Insight,1630454400,P0020610,579.99,1725148800,,,,Damaged,,,1,,,,1722526572,1,1,0,,,,,,,running,good,1722148739,1,,,,,,,,,C001249226530,USD,56634603,,1722769252,0,1722769252,None,0,REGISTERED,None,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,Active,420.56,0,,0,0,,,,,,,,,,45809
